575.8848	199.4013
592.0320	199.4013
610.8703	200.7469
632.3998	202.0925
656.6204	211.5117
667.3852	227.6588
679.4955	247.8427
690.2603	273.4089
692.9514	297.6296
695.6426	331.2695
688.9147	367.6005
683.5323	390.4756
668.7308	420.0786
648.5469	440.2625
605.4879	445.6449
565.1201	446.9905
530.1347	444.2993
492.4581	444.2993
465.5462	444.2993
453.4359	453.7184
470.9286	453.7184
503.2228	448.3361
530.1347	449.6817
555.7009	449.6817
571.8481	467.1744
567.8113	496.7774
567.8113	514.2701
559.7377	526.3805
553.0098	539.8364
542.2450	533.1084
532.8259	527.7261
530.1347	515.6157
524.7523	492.7406
513.9876	488.7039
504.5684	490.0495
496.4948	502.1598
501.8772	514.2701
511.2964	525.0349
522.0611	519.6525
528.7891	529.0717
535.5170	538.4908
540.8994	545.2188
524.7523	553.2923
513.9876	557.3291
500.5316	564.0571
480.3477	568.0939
450.7447	570.7850
426.5240	568.0939
400.9577	565.4027
379.4282	555.9835
359.2443	546.5644
335.0237	520.9981
330.9869	495.4318
326.9501	457.7552
326.9501	442.9537
326.9501	402.5859
333.6781	377.0196
347.1340	347.4166
374.0459	333.9606
400.9577	321.8503
429.2152	325.8871
470.9286	323.1959
512.6420	323.1959
547.6274	311.0856
573.1937	285.5193
575.8848	258.6074
574.5392	233.0412
574.5392	212.8573
573.1937	187.2910
574.5392	161.7247
571.8481	137.5040
565.1201	115.9745
543.5906	98.4818
516.6787	83.6803
485.7301	78.2979
457.4726	80.9891
419.7960	80.9891
390.1930	80.9891
363.2811	91.7539
343.0972	101.1730
349.8252	114.6290
363.2811	122.7025
374.0459	126.7393
382.1194	124.0481
395.5754	126.7393
403.6489	136.1584
402.3033	145.5776
392.8842	157.6879
383.4650	157.6879
375.3915	150.9600
371.3547	140.1952
364.6267	130.7761
352.5164	117.3201
340.4060	107.9010
333.6781	120.0113
330.9869	145.5776
328.2957	172.4895
326.9501	191.3278
340.4060	195.3645
364.6267	196.7101
395.5754	196.7101
417.1048	196.7101
442.6711	196.7101
442.6711	203.4381
426.5240	203.4381
399.6121	204.7837
368.6635	202.0925
345.7884	202.0925
317.5309	198.0557
279.8543	203.4381
252.9425	208.8205
234.1042	226.3132
220.6482	243.8059
209.8835	269.3722
205.8467	289.5561
201.8099	320.5047
204.5011	339.3430
209.8835	370.2917
216.6115	401.2403
228.7218	421.4242
246.2145	436.2257
269.0896	444.2993
291.9647	444.2993
316.1854	445.6449
329.6413	434.8801
329.6413	405.2771
329.6413	381.0564
341.7516	352.7989
359.2443	331.2695
384.8106	321.8503
419.7960	320.5047
449.3991	323.1959
487.0757	323.1959
530.1347	316.4679
558.3921	301.6664
573.1937	280.1369
574.5392	254.5706
574.5392	227.6588
571.8481	208.8205
574.5392	202.0925
